sub_id,row_index,contribution_receipt_amount,flag,evidence
4012120261303043095,4820,-0.34,refund_or_adjustment,negative_amount
4012120261303043043,4823,-0.34,refund_or_adjustment,negative_amount
4012120261303043028,4824,-0.34,refund_or_adjustment,negative_amount
4012120261303043014,4825,-0.34,refund_or_adjustment,negative_amount
4012120261303042973,4827,-0.34,refund_or_adjustment,negative_amount
4012120261303042969,4829,-0.34,refund_or_adjustment,negative_amount
4012120261303042964,4830,-0.34,refund_or_adjustment,negative_amount
4012120261303042959,4831,-0.34,refund_or_adjustment,negative_amount
4012120261303042947,4832,-0.34,refund_or_adjustment,negative_amount
4012120261303042920,4833,-0.34,refund_or_adjustment,negative_amount
4012120261303042914,4834,-0.34,refund_or_adjustment,negative_amount
4012120261303042886,4835,-0.34,refund_or_adjustment,negative_amount
4012120261303042878,4836,-0.34,refund_or_adjustment,negative_amount
4012120261303042843,4840,-0.34,refund_or_adjustment,negative_amount
4012120261303042831,4841,-0.34,refund_or_adjustment,negative_amount
4012120261303042814,4842,-0.34,refund_or_adjustment,negative_amount
4012120261303042801,4843,-0.34,refund_or_adjustment,negative_amount
4012120261303042770,4844,-0.34,refund_or_adjustment,negative_amount
4012120261303042767,4845,-0.34,refund_or_adjustment,negative_amount
4012120261303042755,4849,-0.34,refund_or_adjustment,negative_amount
4012120261303042720,4851,-0.34,refund_or_adjustment,negative_amount
4012120261303042717,4852,-0.34,refund_or_adjustment,negative_amount
4012120261303042686,4854,-0.34,refund_or_adjustment,negative_amount
4012120261303042678,4855,-0.34,refund_or_adjustment,negative_amount
4012120261303042669,4856,-0.34,refund_or_adjustment,negative_amount
4012120261303042660,4857,-0.34,refund_or_adjustment,negative_amount
4012120261303042628,4860,-0.34,refund_or_adjustment,negative_amount
4012120261303042617,4861,-0.34,refund_or_adjustment,negative_amount
4012120261303042605,4864,-0.34,refund_or_adjustment,negative_amount
4012120261303042594,4866,-0.34,refund_or_adjustment,negative_amount
4012120261303042590,4867,-0.34,refund_or_adjustment,negative_amount
4012120261303042586,4868,-0.34,refund_or_adjustment,negative_amount
4012120261303042562,4869,-0.34,refund_or_adjustment,negative_amount
4012120261303042525,4871,-0.34,refund_or_adjustment,negative_amount
4012120261303042520,4872,-0.34,refund_or_adjustment,negative_amount
4012120261303042508,4873,-0.34,refund_or_adjustment,negative_amount
4012120261303042489,4874,-0.34,refund_or_adjustment,negative_amount
4012120261303042432,4877,-0.34,refund_or_adjustment,negative_amount
4012120261303042414,4878,-0.34,refund_or_adjustment,negative_amount
4012120261303042403,4879,-0.34,refund_or_adjustment,negative_amount
4012120261303042392,4881,-0.34,refund_or_adjustment,negative_amount
4012120261303042378,4883,-0.34,refund_or_adjustment,negative_amount
4012120261303042363,4884,-0.34,refund_or_adjustment,negative_amount
4012120261303042334,4885,-0.34,refund_or_adjustment,negative_amount
4012120261303042325,4887,-0.34,refund_or_adjustment,negative_amount
4012120261303042309,4888,-0.34,refund_or_adjustment,negative_amount
4012120261303042269,4890,-0.34,refund_or_adjustment,negative_amount
4012120261303042257,4891,-0.34,refund_or_adjustment,negative_amount
4012120261303042238,4894,-0.34,refund_or_adjustment,negative_amount
4012120261303042228,4895,-0.34,refund_or_adjustment,negative_amount
4012120261303042219,4896,-0.34,refund_or_adjustment,negative_amount
4012120261303042196,4898,-0.34,refund_or_adjustment,negative_amount
4012120261303042177,4900,-0.34,refund_or_adjustment,negative_amount
4012120261303042175,4902,-0.34,refund_or_adjustment,negative_amount
4012120261303042170,4903,-0.34,refund_or_adjustment,negative_amount
4012120261303042155,4904,-0.34,refund_or_adjustment,negative_amount
4012120261303042154,4905,-0.34,refund_or_adjustment,negative_amount
4012120261303042112,4909,-0.34,refund_or_adjustment,negative_amount
4012120261303042095,4911,-0.34,refund_or_adjustment,negative_amount
4012120261303042089,4913,-0.34,refund_or_adjustment,negative_amount
4012120261303042076,4915,-0.34,refund_or_adjustment,negative_amount
4012120261303042068,4916,-0.34,refund_or_adjustment,negative_amount
4012120261303042030,4918,-0.34,refund_or_adjustment,negative_amount
4012120261303042020,4919,-0.34,refund_or_adjustment,negative_amount
4012120261303042015,4920,-0.34,refund_or_adjustment,negative_amount
4012120261303041988,4922,-0.34,refund_or_adjustment,negative_amount
4012120261303041985,4925,-0.34,refund_or_adjustment,negative_amount
4012120261303041977,4926,-0.34,refund_or_adjustment,negative_amount
4012120261303041961,4928,-0.34,refund_or_adjustment,negative_amount
4012120261303041947,4930,-0.34,refund_or_adjustment,negative_amount
4012120261303041920,4932,-0.34,refund_or_adjustment,negative_amount
4012120261303041915,4934,-0.34,refund_or_adjustment,negative_amount
4012120261303041895,4935,-0.34,refund_or_adjustment,negative_amount
4012120261303041828,4940,-0.34,refund_or_adjustment,negative_amount
4012120261303041809,4942,-0.34,refund_or_adjustment,negative_amount
4012120261303041783,4944,-0.34,refund_or_adjustment,negative_amount
4012120261303041772,4945,-0.34,refund_or_adjustment,negative_amount
4012120261303041735,4948,-0.34,refund_or_adjustment,negative_amount
4012120261303041721,4949,-0.34,refund_or_adjustment,negative_amount
4012120261303041719,4950,-0.34,refund_or_adjustment,negative_amount
4012120261303041704,4951,-0.34,refund_or_adjustment,negative_amount
4012120261303041697,4952,-0.34,refund_or_adjustment,negative_amount
4012120261303041693,4953,-0.34,refund_or_adjustment,negative_amount
4012120261303041630,4956,-0.34,refund_or_adjustment,negative_amount
4012120261303041609,4957,-0.34,refund_or_adjustment,negative_amount
4012120261303041607,4958,-0.34,refund_or_adjustment,negative_amount
4012120261303041606,4959,-0.34,refund_or_adjustment,negative_amount
4012120261303041602,4960,-0.34,refund_or_adjustment,negative_amount
4012120261303041592,4961,-0.34,refund_or_adjustment,negative_amount
4012120261303041577,4963,-0.34,refund_or_adjustment,negative_amount
4012120261303041546,4964,-0.34,refund_or_adjustment,negative_amount
4012120261303041538,4965,-0.34,refund_or_adjustment,negative_amount
4012120261303041530,4966,-0.34,refund_or_adjustment,negative_amount
4012120261303041491,4969,-0.34,refund_or_adjustment,negative_amount
4012120261303041479,4970,-0.34,refund_or_adjustment,negative_amount
4012120261303041471,4971,-0.34,refund_or_adjustment,negative_amount
4012120261303041456,4973,-0.34,refund_or_adjustment,negative_amount
4012120261303041454,4974,-0.34,refund_or_adjustment,negative_amount
4012120261303041451,4975,-0.34,refund_or_adjustment,negative_amount
4012120261303041444,4976,-0.34,refund_or_adjustment,negative_amount
4012120261303041411,4977,-0.34,refund_or_adjustment,negative_amount
4012120261303041404,4979,-0.34,refund_or_adjustment,negative_amount
4012120261303041402,4980,-0.34,refund_or_adjustment,negative_amount
4012120261303041384,4981,-0.34,refund_or_adjustment,negative_amount
4012120261303041367,4982,-0.34,refund_or_adjustment,negative_amount
4012120261303041352,4983,-0.34,refund_or_adjustment,negative_amount
4012120261303041332,4984,-0.34,refund_or_adjustment,negative_amount
4012120261303041325,4985,-0.34,refund_or_adjustment,negative_amount
4012120261303041299,4987,-0.34,refund_or_adjustment,negative_amount
4012120261303041292,4988,-0.34,refund_or_adjustment,negative_amount
4012120261303041283,4989,-0.34,refund_or_adjustment,negative_amount
4012120261303041267,4991,-0.34,refund_or_adjustment,negative_amount
4012120261303041250,4993,-0.34,refund_or_adjustment,negative_amount
4012120261303041247,4994,-0.34,refund_or_adjustment,negative_amount
4012120261303041224,4996,-0.34,refund_or_adjustment,negative_amount
4012120261303041213,4997,-0.34,refund_or_adjustment,negative_amount
4012120261303041212,4998,-0.34,refund_or_adjustment,negative_amount
4012120261303041207,4999,-0.34,refund_or_adjustment,negative_amount
4012120261303041205,5000,-0.34,refund_or_adjustment,negative_amount
4012120261303041180,5002,-0.34,refund_or_adjustment,negative_amount
4012120261303041176,5003,-0.34,refund_or_adjustment,negative_amount
4012120261303041175,5004,-0.34,refund_or_adjustment,negative_amount
4012120261303041141,5006,-0.34,refund_or_adjustment,negative_amount
4012120261303041137,5007,-0.34,refund_or_adjustment,negative_amount
4012120261303041105,5009,-0.34,refund_or_adjustment,negative_amount
4012120261303041100,5011,-0.34,refund_or_adjustment,negative_amount
4012120261303041067,5013,-0.34,refund_or_adjustment,negative_amount
4012120261303041048,5014,-0.34,refund_or_adjustment,negative_amount
4012120261303041029,5015,-0.34,refund_or_adjustment,negative_amount
4012120261303041026,5016,-0.34,refund_or_adjustment,negative_amount
4012120261303041021,5017,-0.34,refund_or_adjustment,negative_amount
4012120261303040993,5019,-0.34,refund_or_adjustment,negative_amount
4012120261303040985,5020,-0.34,refund_or_adjustment,negative_amount
4012120261303040975,5021,-0.34,refund_or_adjustment,negative_amount
4012120261303040965,5022,-0.34,refund_or_adjustment,negative_amount
4012120261303040955,5024,-0.34,refund_or_adjustment,negative_amount
4012120261303040937,5026,-0.34,refund_or_adjustment,negative_amount
4012120261303040926,5027,-0.34,refund_or_adjustment,negative_amount
4012120261303040925,5028,-0.34,refund_or_adjustment,negative_amount
4012120261303040893,5030,-0.34,refund_or_adjustment,negative_amount
4012120261303040848,5031,-0.34,refund_or_adjustment,negative_amount
4012120261303040842,5032,-0.34,refund_or_adjustment,negative_amount
4012120261303040834,5033,-0.34,refund_or_adjustment,negative_amount
4012120261303040791,5036,-175.0,refund_or_adjustment,negative_amount
4012120261303040782,5037,-0.34,refund_or_adjustment,negative_amount
4012120261303040742,5039,-0.34,refund_or_adjustment,negative_amount
4012120261303040723,5041,-0.34,refund_or_adjustment,negative_amount
4012120261303040720,5042,-0.34,refund_or_adjustment,negative_amount
4012120261303040693,5044,-0.34,refund_or_adjustment,negative_amount
4012120261303040691,5045,-0.34,refund_or_adjustment,negative_amount
4012120261303040646,5046,-0.34,refund_or_adjustment,negative_amount
4012120261303040618,5047,-0.34,refund_or_adjustment,negative_amount
4012120261303040615,5048,-0.34,refund_or_adjustment,negative_amount
4012120261303043331,5143,-0.34,refund_or_adjustment,negative_amount
4012120261303043264,5145,-0.34,refund_or_adjustment,negative_amount
4012120261303043086,5149,-0.34,refund_or_adjustment,negative_amount
4012120261303043004,5150,-0.34,refund_or_adjustment,negative_amount
4012120261303042940,5153,-0.34,refund_or_adjustment,negative_amount
4012120261303042939,5154,-0.34,refund_or_adjustment,negative_amount
4012120261303042935,5155,-0.34,refund_or_adjustment,negative_amount
4012120261303042724,5161,-0.34,refund_or_adjustment,negative_amount
4012120261303042552,5162,-10.87,refund_or_adjustment,negative_amount
4012120261303042538,5163,-0.34,refund_or_adjustment,negative_amount
4012120261303042435,5165,-0.34,refund_or_adjustment,negative_amount
4012120261303042425,5166,-0.34,refund_or_adjustment,negative_amount
4012120261303042416,5167,-0.34,refund_or_adjustment,negative_amount
4012120261303042151,5169,-0.34,refund_or_adjustment,negative_amount
4012120261303042013,5171,-0.34,refund_or_adjustment,negative_amount
4012120261303041872,5174,-0.34,refund_or_adjustment,negative_amount
4012120261303041857,5175,-10.87,refund_or_adjustment,negative_amount
4012120261303041770,5178,-10.87,refund_or_adjustment,negative_amount
4012120261303041742,5179,-0.34,refund_or_adjustment,negative_amount
4012120261303041626,5183,-10.87,refund_or_adjustment,negative_amount
4012120261303041535,5184,-0.34,refund_or_adjustment,negative_amount
4012120261303041455,5186,-0.34,refund_or_adjustment,negative_amount
4012120261303041419,5188,-0.34,refund_or_adjustment,negative_amount
4012120261303041357,5189,-10.87,refund_or_adjustment,negative_amount
4012120261303041351,5190,-0.34,refund_or_adjustment,negative_amount
4012120261303041211,5195,-0.34,refund_or_adjustment,negative_amount
4012120261303041191,5196,-0.34,refund_or_adjustment,negative_amount
4012120261303041190,5197,-0.34,refund_or_adjustment,negative_amount
4012120261303040971,5199,-10.87,refund_or_adjustment,negative_amount
4012120261303040726,5204,-0.34,refund_or_adjustment,negative_amount
4012120261303040674,5206,-0.34,refund_or_adjustment,negative_amount
4011620261302590283,5651,-8.73,refund_or_adjustment,negative_amount
4011620261302590647,5731,-8.73,refund_or_adjustment,negative_amount
4011620261302590585,5758,-8.73,refund_or_adjustment,negative_amount
4011620261302590529,5771,-8.73,refund_or_adjustment,negative_amount
4011620261302590516,5774,-10.87,refund_or_adjustment,negative_amount
4011620261302590503,5778,-8.73,refund_or_adjustment,negative_amount
4011620261302590496,5782,-10.87,refund_or_adjustment,negative_amount
4011620261302590471,5789,-8.73,refund_or_adjustment,negative_amount
4011620261302590469,5790,-8.73,refund_or_adjustment,negative_amount
4011620261302590461,5794,-8.73,refund_or_adjustment,negative_amount
4011620261302590422,5807,-8.73,refund_or_adjustment,negative_amount
4011620261302590398,5819,-8.73,refund_or_adjustment,negative_amount
4011620261302590368,5828,-8.73,refund_or_adjustment,negative_amount
4011620261302590354,5831,-8.73,refund_or_adjustment,negative_amount
4011620261302590348,5833,-10.87,refund_or_adjustment,negative_amount
4011620261302590344,5834,-8.73,refund_or_adjustment,negative_amount
4011620261302590238,5861,-8.73,refund_or_adjustment,negative_amount
4011620261302590237,5862,-8.73,refund_or_adjustment,negative_amount
4011620261302590226,5866,-8.73,refund_or_adjustment,negative_amount
4011620261302590220,5867,-8.73,refund_or_adjustment,negative_amount
4011620261302590209,5872,-10.87,refund_or_adjustment,negative_amount
4011620261302590168,5885,-8.73,refund_or_adjustment,negative_amount
4011620261302590164,5889,-8.73,refund_or_adjustment,negative_amount
4011620261302590069,5917,-82.5,refund_or_adjustment,negative_amount
4011620261302590031,5929,-8.73,refund_or_adjustment,negative_amount
4011620261302589991,5940,-8.73,refund_or_adjustment,negative_amount
4011620261302589985,5943,-8.73,refund_or_adjustment,negative_amount
4011620261302589968,5949,-8.73,refund_or_adjustment,negative_amount
4011620261302589935,5961,-32.5,refund_or_adjustment,negative_amount
4011620261302589876,5981,-8.73,refund_or_adjustment,negative_amount
4011620261302589869,5988,-50.0,refund_or_adjustment,negative_amount
4011620261302589854,5994,-8.73,refund_or_adjustment,negative_amount
4011620261302589813,6012,-8.73,refund_or_adjustment,negative_amount
4011620261302589807,6014,-8.73,refund_or_adjustment,negative_amount
4011620261302589712,6046,-10.87,refund_or_adjustment,negative_amount
4011620261302589695,6053,-10.87,refund_or_adjustment,negative_amount
4011620261302589676,6060,-8.73,refund_or_adjustment,negative_amount
4011620261302589667,6064,-8.73,refund_or_adjustment,negative_amount
4011620261302589638,6070,-8.73,refund_or_adjustment,negative_amount
4011620261302589633,6073,-8.73,refund_or_adjustment,negative_amount
4011620261302589632,6074,-8.73,refund_or_adjustment,negative_amount
4011620261302589606,6080,-10.87,refund_or_adjustment,negative_amount
4011620261302589603,6082,-8.73,refund_or_adjustment,negative_amount
4011620261302589602,6083,-8.73,refund_or_adjustment,negative_amount
4011620261302589577,6089,-8.73,refund_or_adjustment,negative_amount
4011620261302589576,6090,-8.73,refund_or_adjustment,negative_amount
4011620261302589567,6098,-8.73,refund_or_adjustment,negative_amount
4011620261302589552,6102,-8.73,refund_or_adjustment,negative_amount
4011620261302589511,6115,-10.87,refund_or_adjustment,negative_amount
4011620261302589471,6127,-8.73,refund_or_adjustment,negative_amount
4011620261302589455,6131,-3.6,refund_or_adjustment,negative_amount
4011620261302589433,6138,-8.73,refund_or_adjustment,negative_amount
4011620261302589415,6147,-8.73,refund_or_adjustment,negative_amount
4011620261302589395,6155,-8.73,refund_or_adjustment,negative_amount
4011620261302589356,6170,-8.73,refund_or_adjustment,negative_amount
4011620261302589349,6173,-8.73,refund_or_adjustment,negative_amount
4011620261302589341,6175,-8.73,refund_or_adjustment,negative_amount
4011620261302589325,6179,-8.73,refund_or_adjustment,negative_amount
4011620261302589314,6185,-8.73,refund_or_adjustment,negative_amount
4011620261302589308,6186,-8.73,refund_or_adjustment,negative_amount
4011620261302589295,6191,-8.73,refund_or_adjustment,negative_amount
4011620261302589260,6201,-8.73,refund_or_adjustment,negative_amount
4011620261302589256,6202,-8.73,refund_or_adjustment,negative_amount
4011620261302589231,6212,-8.73,refund_or_adjustment,negative_amount
4011620261302589171,6233,-8.73,refund_or_adjustment,negative_amount
4011620261302589159,6235,-8.73,refund_or_adjustment,negative_amount
4011620261302589158,6236,-10.87,refund_or_adjustment,negative_amount
4011620261302589131,6247,-8.73,refund_or_adjustment,negative_amount
4011620261302589124,6248,-8.73,refund_or_adjustment,negative_amount
4011620261302589109,6256,-8.73,refund_or_adjustment,negative_amount
4011620261302589085,6265,-8.73,refund_or_adjustment,negative_amount
4011620261302589065,6267,-10.87,refund_or_adjustment,negative_amount
4011620261302589036,6275,-8.73,refund_or_adjustment,negative_amount
4011620261302589034,6276,-10.87,refund_or_adjustment,negative_amount
4011620261302589028,6277,-8.73,refund_or_adjustment,negative_amount
4011620261302588999,6280,-8.73,refund_or_adjustment,negative_amount
4011620261302588974,6285,-8.73,refund_or_adjustment,negative_amount
4011620261302588954,6294,-8.73,refund_or_adjustment,negative_amount
4011620261302588945,6295,-10.87,refund_or_adjustment,negative_amount
4011620261302588929,6304,-10.87,refund_or_adjustment,negative_amount
4011620261302588903,6314,-8.73,refund_or_adjustment,negative_amount
4011620261302588857,6326,-8.73,refund_or_adjustment,negative_amount
4011620261302588826,6333,-8.73,refund_or_adjustment,negative_amount
4011620261302588822,6337,-8.73,refund_or_adjustment,negative_amount
4011620261302590537,6528,-50.0,refund_or_adjustment,negative_amount
4011620261302589201,6640,-10.87,refund_or_adjustment,negative_amount
4011620261302589488,6699,-8.73,refund_or_adjustment,negative_amount
4011620261302589214,6702,-10.87,refund_or_adjustment,negative_amount
4011620261302590374,7039,-100.0,refund_or_adjustment,negative_amount
4011620261302589814,7229,-50.0,refund_or_adjustment,negative_amount
4011620261302589050,9265,-50.0,refund_or_adjustment,negative_amount
4011620261302592818,11836,-350.0,refund_or_adjustment,negative_amount
4011620261302594684,13365,-25.0,refund_or_adjustment,negative_amount
4011620261302594673,13367,-300.0,refund_or_adjustment,negative_amount
4011620261302593730,13571,-89.0,refund_or_adjustment,negative_amount
4011620261302592995,13698,-75.0,refund_or_adjustment,negative_amount
4092220251291774078,14992,-25.0,refund_or_adjustment,negative_amount
4092220251291773384,15168,-280.0,refund_or_adjustment,negative_amount
4092220251291774273,16016,-25.0,refund_or_adjustment,negative_amount
4092220251291774310,16208,-205.0,refund_or_adjustment,negative_amount
4092220251291774207,16247,-11.0,refund_or_adjustment,negative_amount
4092220251291774203,16250,-11.0,refund_or_adjustment,negative_amount
4092220251291774202,16251,-11.0,refund_or_adjustment,negative_amount
4092220251291774201,16252,-11.0,refund_or_adjustment,negative_amount
4092420251292199404,17411,-350.0,refund_or_adjustment,negative_amount
4092420251292199402,17412,-350.0,refund_or_adjustment,negative_amount
4092420251292199234,17414,-175.0,refund_or_adjustment,negative_amount
4092420251292200348,17929,-5000.0,refund_or_adjustment,negative_amount
4092420251292200097,17930,-155.0,refund_or_adjustment,negative_amount
4092420251292200096,17931,-155.0,refund_or_adjustment,negative_amount
4092420251292199823,17932,-310.0,refund_or_adjustment,negative_amount
4092420251292199596,17935,-50.0,refund_or_adjustment,negative_amount
4092420251292200177,19415,-25.0,refund_or_adjustment,negative_amount
4092420251292199990,19416,-75.0,refund_or_adjustment,negative_amount
4092420251292199782,19417,-1.25,refund_or_adjustment,negative_amount
4102420231807010738,20879,-50.0,refund_or_adjustment,negative_amount
4102420231807011832,21042,-50.0,refund_or_adjustment,negative_amount
4072420241978929711,21546,-12.5,refund_or_adjustment,negative_amount
4080620251215493923,21888,-350.0,refund_or_adjustment,negative_amount
4102420231807011339,21968,-50.0,refund_or_adjustment,negative_amount
4122920221645231272,22370,-2900.0,refund_or_adjustment,negative_amount
4080620251215494334,22435,-14.29,refund_or_adjustment,negative_amount
4072420241978935478,22813,-100.0,refund_or_adjustment,negative_amount
4072420241978934358,22911,-50.0,refund_or_adjustment,negative_amount
4072120251209631693,23104,-300.0,refund_or_adjustment,negative_amount
4102420231807011449,24137,-130.0,refund_or_adjustment,negative_amount
4072120251209631515,24154,-700.0,refund_or_adjustment,negative_amount
4102420231807011398,24270,-75.0,refund_or_adjustment,negative_amount
4082520251233305023,25208,-50.0,refund_or_adjustment,negative_amount
4102420231807010605,25548,-25.0,refund_or_adjustment,negative_amount
4102420231807011328,26049,-50.0,refund_or_adjustment,negative_amount
4062420241962030120,26648,-50.0,refund_or_adjustment,negative_amount
4102420231807011088,28695,-150.0,refund_or_adjustment,negative_amount
4102420231807010569,29249,-50.0,refund_or_adjustment,negative_amount
4072420241978935403,29662,-12.5,refund_or_adjustment,negative_amount
4102420231807011119,30289,-50.0,refund_or_adjustment,negative_amount
4102420231807011365,30330,-50.0,refund_or_adjustment,negative_amount
4102420231807011595,30923,-150.0,refund_or_adjustment,negative_amount
4110720231809902174,31819,-100.0,refund_or_adjustment,negative_amount
4062420241962029277,33694,-165.0,refund_or_adjustment,negative_amount
4102420231807011794,33958,-25.0,refund_or_adjustment,negative_amount
4080620251215494945,34870,-50.0,refund_or_adjustment,negative_amount
4102420231807010579,35303,-25.0,refund_or_adjustment,negative_amount
4082520251233304960,35946,-125.0,refund_or_adjustment,negative_amount
4011420251130092570,36226,-50.0,refund_or_adjustment,negative_amount
4030320251179413365,36243,-165.0,refund_or_adjustment,negative_amount
4102420231807010885,36284,-50.0,refund_or_adjustment,negative_amount
4123020221645492339,37060,-2100.0,refund_or_adjustment,negative_amount
4102420231807011452,39082,-50.0,refund_or_adjustment,negative_amount
4102420231807010811,40083,-100.0,refund_or_adjustment,negative_amount
4032520241885658592,40423,-5000.0,refund_or_adjustment,negative_amount
4102420231807011135,41736,-50.0,refund_or_adjustment,negative_amount
4072420241978932444,42376,-100.0,refund_or_adjustment,negative_amount
4082520251233305021,43230,-0.22,refund_or_adjustment,negative_amount
4082220242014752067,44033,-50.0,refund_or_adjustment,negative_amount
4102420231807011828,44562,-12.5,refund_or_adjustment,negative_amount
4072420241978934587,45932,-165.0,refund_or_adjustment,negative_amount
4010320231645640774,45995,-25.0,refund_or_adjustment,negative_amount
4112020241071387951,46798,-5.0,refund_or_adjustment,negative_amount
4112020241071387387,46802,-165.0,refund_or_adjustment,negative_amount
4102420231807011399,47788,-25.0,refund_or_adjustment,negative_amount
4102420231807010797,48130,-25.0,refund_or_adjustment,negative_amount
4011420251130092279,49036,-0.9,refund_or_adjustment,negative_amount
4102420231807011114,49166,-165.0,refund_or_adjustment,negative_amount
4102420231807011842,49238,-250.0,refund_or_adjustment,negative_amount
4072120251209631402,49270,-12.5,refund_or_adjustment,negative_amount
4082520251233304932,51436,-165.0,refund_or_adjustment,negative_amount
4102420231807011338,51691,-50.0,refund_or_adjustment,negative_amount
4102420231807010808,52030,-12.5,refund_or_adjustment,negative_amount
4102420231807010610,52231,-25.0,refund_or_adjustment,negative_amount
4102420231807010816,52496,-50.0,refund_or_adjustment,negative_amount
4082520251233304877,52667,-25.0,refund_or_adjustment,negative_amount
4102420231807011841,53449,-330.0,refund_or_adjustment,negative_amount
4112020241071386481,53967,-50.0,refund_or_adjustment,negative_amount
4080620251215493579,53992,-12.5,refund_or_adjustment,negative_amount
4102420231807011410,54473,-7.5,refund_or_adjustment,negative_amount
4102420231807011851,54949,-100.0,refund_or_adjustment,negative_amount
4080620251215495729,55043,-14.29,refund_or_adjustment,negative_amount
4112020241071384633,55076,-50.0,refund_or_adjustment,negative_amount
4102420231807010801,55501,-95.7,refund_or_adjustment,negative_amount
4102420231807011854,56411,-25.0,refund_or_adjustment,negative_amount
4030320251179412715,57137,-165.0,refund_or_adjustment,negative_amount
